timestamp,vibration
0.0,-0.00342463152967086
8.333333333333333e-05,0.031699958837516216
0.00016666666666666666,-0.011917617716649766
0.00025,0.0380301659032031
0.0003333333333333333,0.03213388139293771
0.00041666666666666664,0.018622857524661172
0.0005,-0.02216908581150783
0.0005833333333333333,-0.008258671376411408
0.0006666666666666666,0.036793269051665516
0.00075,0.016682019513315237
0.0008333333333333333,0.02386123664873334
0.0009166666666666666,0.003116377695547741
0.001,0.086300870427055
0.0010833333333333333,0.05175018987288817
0.0011666666666666665,0.036023504362959355
0.00125,0.059815599592919225
0.0013333333333333333,0.06199367020841536
0.0014166666666666666,0.05530938071991162
0.0015,0.06334653188287695
0.0015833333333333333,0.06387672703286336
0.0016666666666666666,0.10094326057238938
0.00175,0.06775729192668528
0.0018333333333333333,0.06757637974843296
0.0019166666666666666,0.10044544906170863
0.002,0.10474880265118053
0.0020833333333333333,0.1012930934521453
0.0021666666666666666,0.13590911569690137
0.00225,0.06811076873506897
0.002333333333333333,0.0929112492886229
0.002416666666666667,0.11910723221427176
0.0025,0.15129709594353224
0.0025833333333333333,0.1332903038713695
0.0026666666666666666,0.10710147552783152
0.00275,0.13475207783471377
0.002833333333333333,0.13007109801604458
0.0029166666666666664,0.11439595343606057
0.003,0.1060711749513682
0.0030833333333333333,0.12872370351250817
0.0031666666666666666,0.10837537351111509
0.00325,0.10017182074874492
0.003333333333333333,0.16430398488100612
0.0034166666666666664,0.13570628461294731
0.0035,0.13128856976513054
0.0035833333333333333,0.12547501772280026
0.0036666666666666666,0.15869915392510925
0.00375,0.14803033335260601
0.003833333333333333,0.1550726372730175
0.003916666666666666,0.1443807759921145
0.004,0.15547199106937729
0.004083333333333333,0.14935241185003653
0.004166666666666667,0.1629292088256495
0.0042499999999999994,0.18877077811304144
0.004333333333333333,0.153344719335358
0.004416666666666667,0.18164686834618032
0.0045,0.13701935285679015
0.004583333333333333,0.166138369415417
0.004666666666666666,0.1718020065958674
0.00475,0.1761172290720701
0.004833333333333334,0.1950243471405185
0.004916666666666666,0.16415279892484935
0.005,0.18085148831090203
0.005083333333333333,0.1696731924895218
0.005166666666666667,0.19639089833438944
0.0052499999999999995,0.18522261345227167
0.005333333333333333,0.17123574395148358
0.005416666666666667,0.15992978049841036
0.0055,0.17005377275470582
0.005583333333333333,0.18220826157419667
0.005666666666666666,0.158860678390491
0.00575,0.18049503273276465
0.005833333333333333,0.19011445572998115
0.005916666666666666,0.15586353087714427
0.006,0.16870422160004112
0.006083333333333333,0.1721940278724776
0.006166666666666667,0.1932629734458779
0.0062499999999999995,0.1845385435577705
0.006333333333333333,0.15039854098278135
0.006416666666666667,0.14607470084891677
0.0065,0.18327144213130986
0.006583333333333333,0.18510908560526282
0.006666666666666666,0.16052382230513557
0.00675,0.16280341844763097
0.006833333333333333,0.1817519211681307
0.0069166666666666664,0.21176206597076644
0.007,0.15206317560105811
0.007083333333333333,0.16850897749621954
0.007166666666666667,0.17111285830671086
0.0072499999999999995,0.18658445843713856
0.007333333333333333,0.15549557755088148
0.007416666666666666,0.1736806433886397
0.0075,0.1384502487842583
0.007583333333333333,0.15522676793194345
0.007666666666666666,0.16473608009442378
0.00775,0.128007794775736
0.007833333333333333,0.12488501199682307
0.007916666666666666,0.12732043504656254
0.008,0.13412847188062826
0.008083333333333333,0.1669110902239315
0.008166666666666666,0.17959841477556632
0.00825,0.159525110187338
0.008333333333333333,0.14179790391661998
0.008416666666666666,0.1515511105273919
0.008499999999999999,0.14074605310540067
0.008583333333333333,0.15736092038832228
0.008666666666666666,0.1749657188490737
0.008749999999999999,0.13697515456188025
0.008833333333333334,0.1471819501666231
0.008916666666666666,0.13444176976487987
0.009,0.1509701055468829
0.009083333333333334,0.09600014835995116
0.009166666666666667,0.15318569762312678
0.00925,0.12477806220064516
0.009333333333333332,0.1290832975085275
0.009416666666666667,0.12032773657268973
0.0095,0.13498139510077822
0.009583333333333333,0.19221634477651883
0.009666666666666667,0.11257051011303851
0.00975,0.11807417447213776
0.009833333333333333,0.0609317402463617
0.009916666666666666,0.15910382064864714
0.01,0.11513349757087331
0.010083333333333333,0.06929463187050444
0.010166666666666666,0.06330829019060186
0.01025,0.09484017487005127
0.010333333333333333,0.09380355191969332
0.010416666666666666,0.09258967596254088
0.010499999999999999,0.11016130852177113
0.010583333333333333,0.0892015511032733
0.010666666666666666,0.10563778848444132
0.01075,0.0848965427528603
0.010833333333333334,0.0637160985016311
0.010916666666666667,0.08343045009900318
0.011,0.14731489065120015
0.011083333333333332,0.10389187606587019
0.011166666666666667,0.09340928112182428
0.01125,0.07314426549097382
0.011333333333333332,0.06805064792661883
0.011416666666666667,0.09573684417464746
0.0115,0.11534216270134004
0.011583333333333333,0.09504022307797844
0.011666666666666665,0.11069966988695537
0.01175,0.05065778850725712
0.011833333333333333,0.07997026785153451
0.011916666666666666,0.0435496840629628
0.012,0.0646395014280682
0.012083333333333333,0.048078837825404126
0.012166666666666666,0.07480045133962801
0.012249999999999999,0.04883311427216536
0.012333333333333333,0.07061372645361898
0.012416666666666666,0.10123227528556697
0.012499999999999999,0.023482588343449358
0.012583333333333334,0.03505564781177074
0.012666666666666666,0.05003657640476669
0.01275,0.058078505134726344
0.012833333333333334,0.055306682511213026
0.012916666666666667,0.028698846653421407
0.013,0.07969678686635324
0.013083333333333332,0.04920406164910035
0.013166666666666667,0.04519645325397227
0.01325,0.00894381970957351
0.013333333333333332,0.06137889623125233
0.013416666666666667,0.044912744630454124
0.0135,0.029438625133192904
0.013583333333333333,0.03736476669825142
0.013666666666666666,0.050121519698818486
0.01375,0.034945951385750657
0.013833333333333333,0.06675504359068349
0.013916666666666666,0.008546225770489638
0.014,0.00904464619378293
0.014083333333333333,0.018475160939090268
0.014166666666666666,0.039226908647506366
0.014249999999999999,0.01861554810529229
0.014333333333333333,0.03499237643918075
0.014416666666666666,0.060439246091764334
0.014499999999999999,0.011061975245644354
0.014583333333333334,0.017105441892621878
0.014666666666666666,-0.01596443052647281
0.01475,0.05382422406993412
0.014833333333333332,-0.00016001505965166848
0.014916666666666667,0.04264141870272246
0.015,0.006895770511051251
0.015083333333333332,0.02127935296910432
0.015166666666666667,0.039470707940404776
0.01525,0.04350813353960964
0.015333333333333332,0.00641994259228523
0.015416666666666665,0.006394249380605766
0.0155,0.002819292935395559
0.015583333333333333,0.04623574724759149
0.015666666666666666,-0.0025314727651517353
0.01575,-0.00957562142265636
0.01583333333333333,-0.015479063487355713
0.015916666666666666,-0.02924307582918116
0.016,0.02790203978297049
0.01608333333333333,-0.03869563850599481
0.016166666666666666,0.034657278728448246
0.01625,-0.004502892868127505
0.01633333333333333,-0.011466922915893808
0.016416666666666666,-0.0001648728540567723
0.0165,0.016960586076794022
0.016583333333333332,0.014953360971583275
0.016666666666666666,0.012810582369188446
0.01675,0.0019136646237698698
0.016833333333333332,-0.0015962838530269113
0.016916666666666667,-0.017355314736410846
0.016999999999999998,-0.027017247180873203
0.017083333333333332,-0.011934082002257044
0.017166666666666667,0.010798020537772953
0.017249999999999998,-0.011801947883325514
